activity_uuid_product_uuid,activity_name,product_geography,input_activity_uuid_product_uuid,exchange_name,input_geography,exchange_unit_name,exchange_amount
a3503c13-0b96-5adb-ae95-21434ad783c8_208c6506-892d-4b5a-b1ce-489b2ee26abc,"aircraft production, belly-freight aircraft, long haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,81530.70804
9997500d-39ba-5197-b0b1-8205c07e544b_7a61ded0-9ae6-4181-9ed0-8988f5bda78e,"aircraft production, belly-freight aircraft, medium haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,38462.19611
f8a5ec7b-c112-5461-ad87-6fb2bf98ee23_c63b53d7-ad85-4b20-9057-cba8d36205ed,"aircraft production, belly-freight aircraft, short haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,29455.45283
98f134cf-85bb-5ab6-8e01-2683a3a36d07_b438f1ca-bbc3-403c-a979-381e5eb738ea,"aircraft production, belly-freight aircraft, very short haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,26899.95073
39ff049a-3abf-51e6-a7dc-051deb77a79c_6808a91f-0322-406b-a4cf-41473f5a5ca8,"aircraft production, dedicated freight aircraft, long haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,110203.3823
27b3f340-818a-5f2c-9472-8e87146e3347_1750c542-8330-4f6a-9f79-f14e0ef80c7a,"aircraft production, dedicated freight aircraft, medium haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,101076.1816
99a56b9c-7e18-5d47-af86-456fb4f200c7_fb6d23d3-40b3-4175-939a-7b5f14a5f2e0,"aircraft production, dedicated freight aircraft, short haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,97359.17319
701076fa-2357-5e4a-820f-63481f7b2846_6e3d1533-62f8-42a3-aadb-69f034d9e868,"aircraft production, dedicated freight aircraft, very short haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,92437
966e7c4f-2812-5749-b17b-9f592e633baf_f24acce7-b9ae-4df5-aa67-5863ff2a9a1c,"aircraft production, passenger aircraft, long haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,76465.28612
2aa751a2-d49f-580c-ba06-4c0435f9e823_722a1080-c48c-43ae-8666-53eb9e8c8c73,"aircraft production, passenger aircraft, medium haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,30065.51354
28d2ad5f-dfc6-5bb3-9727-bf57b9d9404f_f97a287c-bfcd-4d90-a9e8-01073f016507,"aircraft production, passenger aircraft, short haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,24836.38935
b890d4e0-c360-5f5a-8440-d14c3957bfda_00bc02b3-9343-4cd8-9ce6-c371a3c31eba,"aircraft production, passenger aircraft, very short haul",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,21930.4085
21eb242d-f2d0-50f3-a8bb-008ec6215be7_d8f9c37f-d22d-436d-a83c-1039d7421020,airport construction,RoW,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,25000000
21eb242d-f2d0-50f3-a8bb-008ec6215be7_d8f9c37f-d22d-436d-a83c-1039d7421020,airport construction,RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,180000
f0f7c78b-2369-5eb5-aeca-0cd1eaad96d6_d8f9c37f-d22d-436d-a83c-1039d7421020,airport construction,RER,79d6450d-f9ad-5619-89c3-05c8d7622af3_b0f4c2fb-5081-474a-8ffa-1457da8345db,"diesel, burned in building machine",GLO,MJ,25000000
f0f7c78b-2369-5eb5-aeca-0cd1eaad96d6_d8f9c37f-d22d-436d-a83c-1039d7421020,airport construction,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,17203570000
f0f7c78b-2369-5eb5-aeca-0cd1eaad96d6_d8f9c37f-d22d-436d-a83c-1039d7421020,airport construction,RER,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,180000
92db2633-2c58-5771-a6cc-3719b0d1cadc_fb4bb128-084e-4da3-8227-2ef8ad95da13,"alkyd paint production, white, solvent-based, product in 60% solution state",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.07133
c8264038-df55-5dc9-bd7a-9229fede6917_d2aea801-6631-4070-939b-7b6d6b73bee5,"alkyd paint production, white, water-based, product in 60% solution state",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.16697
c83d8065-c742-506e-8fac-5f7190913e87_53c35893-3698-4819-8994-b5484cf379b3,"alkyd resin production, long oil, product in 70% white spirit solution state",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.0572752
6d6c1218-687a-593e-baeb-0580a4abfce6_eae90647-a55e-4512-9922-e4170fb36a46,"alkylbenzene production, linear",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.144
ac990c6b-6dde-5569-9fa4-17ec1e05aa9e_29026153-01e0-4b94-9ba5-173e3986ed08,"alkylbenzene sulfonate production, linear, petrochemical",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.0068
ffa690f1-99fc-5561-a5fe-61e84a8761d5_29026153-01e0-4b94-9ba5-173e3986ed08,"alkylbenzene sulfonate production, linear, petrochemical",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.0068
ffa690f1-99fc-5561-a5fe-61e84a8761d5_29026153-01e0-4b94-9ba5-173e3986ed08,"alkylbenzene sulfonate production, linear, petrochemical",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.0305424
8aafb34e-120d-58df-8ec0-1b84da29a119_846f817b-6e06-4594-89ee-6d46c8c368c4,"alkylketene dimer sizing agent production, for paper production",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
224e4e9d-d126-58e4-b49c-da4c570d6276_59984322-d17b-47b2-92bd-1c54912a2094,"allyl chloride production, reaction of propylene and chlorine",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.121187357
224e4e9d-d126-58e4-b49c-da4c570d6276_51d011ea-b1ac-42a4-88d4-533d95994812,"allyl chloride production, reaction of propylene and chlorine",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.08304681
224e4e9d-d126-58e4-b49c-da4c570d6276_3ab60559-40d3-42e4-9cac-476a519098fa,"allyl chloride production, reaction of propylene and chlorine",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.008505601
70f5c502-6e5e-539a-957b-c95dfa3056f9_0cb00cc5-6a2f-4bce-969e-425b45206734,almond production,RoW,2330b528-6e31-5a99-9801-73834e2a835f_6f2eb438-cde2-4d07-a770-d023a988a9c4,"waste wood, untreated",RER,kg,-0.212643116
6dcc3a7b-00c3-5daa-b7fe-969ab631017b_63775a1e-2862-48b9-a8e0-a710ece3dc4b,alpha-naphthol production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.83932
08dd16ca-1ccd-596f-90af-957799f9dea7_c3af769c-0f11-46f9-a0cf-74a60b473ead,alpha-picoline production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
44b773b1-ea0d-5218-8f04-fe82a0a029f7_aa81aad8-3eea-4eb5-b33c-97621400e199,"aluminium alloy production, AlLi",CA-QC,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.032999929
44b773b1-ea0d-5218-8f04-fe82a0a029f7_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, AlLi",CA-QC,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.032734522
f4381238-370f-5328-b85b-4222ab7e8936_aa81aad8-3eea-4eb5-b33c-97621400e199,"aluminium alloy production, AlLi",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.032999929
f4381238-370f-5328-b85b-4222ab7e8936_aa81aad8-3eea-4eb5-b33c-97621400e199,"aluminium alloy production, AlLi",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.403563603
f4381238-370f-5328-b85b-4222ab7e8936_aa81aad8-3eea-4eb5-b33c-97621400e199,"aluminium alloy production, AlLi",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.00099e-4
f4381238-370f-5328-b85b-4222ab7e8936_aa81aad8-3eea-4eb5-b33c-97621400e199,"aluminium alloy production, AlLi",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-7.81456e-6
f4381238-370f-5328-b85b-4222ab7e8936_aa81aad8-3eea-4eb5-b33c-97621400e199,"aluminium alloy production, AlLi",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-3.15663e-4
f4381238-370f-5328-b85b-4222ab7e8936_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, AlLi",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.032734522
f4381238-370f-5328-b85b-4222ab7e8936_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, AlLi",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.400317875
f4381238-370f-5328-b85b-4222ab7e8936_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, AlLi",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,1.9849e-4
f4381238-370f-5328-b85b-4222ab7e8936_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, AlLi",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-7.75171e-6
f4381238-370f-5328-b85b-4222ab7e8936_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, AlLi",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-3.13124e-4
8a04801a-8e8f-527e-9f32-bf5c6a2b226c_e77d9460-e423-4e88-8c44-d1a4545b0b07,"aluminium alloy production, AlMg3",RER,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.00102
8a04801a-8e8f-527e-9f32-bf5c6a2b226c_e77d9460-e423-4e88-8c44-d1a4545b0b07,"aluminium alloy production, AlMg3",RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,1.59
cd9ca9a5-4cc7-53de-bd3b-408bb343a72c_e77d9460-e423-4e88-8c44-d1a4545b0b07,"aluminium alloy production, AlMg3",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,0.00102
76506698-f640-5ab6-b0d6-d557f783d2ab_9c78fb2b-13ba-46ab-8e5c-7996d9526938,"aluminium alloy production, Metallic Matrix Composite",CA-QC,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,4.54543e-4
76506698-f640-5ab6-b0d6-d557f783d2ab_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, Metallic Matrix Composite",CA-QC,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,2.61806e-4
962335f8-1880-5f87-a979-729af8b02c3c_9c78fb2b-13ba-46ab-8e5c-7996d9526938,"aluminium alloy production, Metallic Matrix Composite",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,4.54543e-4
962335f8-1880-5f87-a979-729af8b02c3c_9c78fb2b-13ba-46ab-8e5c-7996d9526938,"aluminium alloy production, Metallic Matrix Composite",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.533548121
962335f8-1880-5f87-a979-729af8b02c3c_9c78fb2b-13ba-46ab-8e5c-7996d9526938,"aluminium alloy production, Metallic Matrix Composite",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,2.24459e-4
962335f8-1880-5f87-a979-729af8b02c3c_9c78fb2b-13ba-46ab-8e5c-7996d9526938,"aluminium alloy production, Metallic Matrix Composite",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-1.48273e-5
962335f8-1880-5f87-a979-729af8b02c3c_9c78fb2b-13ba-46ab-8e5c-7996d9526938,"aluminium alloy production, Metallic Matrix Composite",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-5.98937e-4
962335f8-1880-5f87-a979-729af8b02c3c_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, Metallic Matrix Composite",RoW,62b803ad-e3ff-516b-947d-f08eea52c702_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"copper, cathode",GLO,kg,2.61806e-4
962335f8-1880-5f87-a979-729af8b02c3c_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, Metallic Matrix Composite",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.307310499
962335f8-1880-5f87-a979-729af8b02c3c_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, Metallic Matrix Composite",RoW,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,1.29283e-4
962335f8-1880-5f87-a979-729af8b02c3c_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, Metallic Matrix Composite",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-8.54016e-6
962335f8-1880-5f87-a979-729af8b02c3c_fbb039f7-f9cc-46d2-b631-313ddb125c1a,"aluminium alloy production, Metallic Matrix Composite",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-3.44973e-4
5e136edc-43df-5cc4-86de-939fd7821c39_bf6543c1-eb68-465b-85dd-d4f0cc107ec2,"aluminium around steel bi-metal wire production, 3.67 mm external diameter",RoW,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.003929447
5e136edc-43df-5cc4-86de-939fd7821c39_bf6543c1-eb68-465b-85dd-d4f0cc107ec2,"aluminium around steel bi-metal wire production, 3.67 mm external diameter",RoW,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-2.39147e-7
5e136edc-43df-5cc4-86de-939fd7821c39_bf6543c1-eb68-465b-85dd-d4f0cc107ec2,"aluminium around steel bi-metal wire production, 3.67 mm external diameter",RoW,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-9.66017e-6
02bb8869-1fe4-5621-a19d-cab4659d3599_3ce2f7c0-30bf-48f3-8e31-d9deeb08cb05,aluminium casting facility construction,RER,874108e3-39a6-5413-ac1a-18c9919e7025_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",AT,m3,322.3637652
02bb8869-1fe4-5621-a19d-cab4659d3599_3ce2f7c0-30bf-48f3-8e31-d9deeb08cb05,aluminium casting facility construction,RER,d12cb441-97f4-5146-8f5d-9c9d32abd0bf_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",CH,m3,586.6362348
660fd669-9438-51ff-8b28-d5e79d5c6b64_d03314df-2b13-4c27-b966-b0e6739ec2bf,"aluminium collector foil production, for Li-ion battery",GLO,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,1
d2e5459b-d330-5e08-b9d2-3fa9a06d95ff_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.68
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.68
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,8aefaa4d-b75c-5f4a-83cf-a6bdb777ebfa_ed3b2533-9ae2-4f2d-85de-c24200ce8975,"compressed air, 700 kPa gauge",RER,m3,1.28
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.229
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,4.41
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,809a7ce6-14e4-55fd-887d-6ff4460139f3_ea75b944-c676-4a13-85b8-2bea98f765a4,lubricating oil,RER,kg,0.00382
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,68b581a0-9b56-58f5-b0c4-c153d1874d29_f5bfce90-cc98-41d4-b49a-e82d57550d38,metal working factory,RER,unit,2.02e-9
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,3.95e-5
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,f15e65b7-c7ab-50ba-b107-bf1e576ed39e_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,CH,kg,-9.22834e-5
df8f2252-6637-5804-a21f-97d8911f4fa0_9f43b50a-3653-4952-b465-e66ef8926ea7,"aluminium drilling, computer numerical controlled",RER,3cc7b300-3205-5751-8227-97a168ef9b68_1b30b018-ac39-41f4-a9e0-92057eef8bb8,waste mineral oil,Europe without Switzerland,kg,-0.003727717
8c99f65e-31d1-5308-8fc1-140af1c2418e_b5f43a8d-4584-42d7-903e-dcb0b14adcbf,"aluminium drilling, conventional",RoW,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.68
a91dd6a4-4322-54f0-b31f-7e157f305b1a_b5f43a8d-4584-42d7-903e-dcb0b14adcbf,"aluminium drilling, conventional",RER,7ac71fd7-a65b-5f2c-9289-7335f9945c11_fef44ccb-917e-4c8d-bb35-a1898827b659,"aluminium, wrought alloy",GLO,kg,0.68
a91dd6a4-4322-54f0-b31f-7e157f305b1a_b5f43a8d-4584-42d7-903e-dcb0b14adcbf,"aluminium drilling, conventional",RER,b15ab842-2312-5bb6-8236-2938afe4d3c6_d69294d7-8d64-4915-a896-9996a014c410,"electricity, low voltage",RER,kWh,0.0764
a91dd6a4-4322-54f0-b31f-7e157f305b1a_b5f43a8d-4584-42d7-903e-dcb0b14adcbf,"aluminium drilling, conventional",RER,0147a794-6a95-5238-a71f-2821f14f807e_6eb8dc11-5ac4-4538-a1f1-95463b640ea5,"energy and auxilliary inputs, metal working factory",RER,kg,4.41
a91dd6a4-4322-54f0-b31f-7e157f305b1a_b5f43a8d-4584-42d7-903e-dcb0b14adcbf,"aluminium drilling, conventional",RER,68b581a0-9b56-58f5-b0c4-c153d1874d29_f5bfce90-cc98-41d4-b49a-e82d57550d38,metal working factory,RER,unit,2.02e-9
a91dd6a4-4322-54f0-b31f-7e157f305b1a_b5f43a8d-4584-42d7-903e-dcb0b14adcbf,"aluminium drilling, conventional",RER,9f3e25dd-4b0a-5d36-9bd3-f84368dc4f94_254f15c9-25c1-4f01-a416-5c1359124d97,"metal working machine, unspecified",RER,kg,3.95e-5
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RER,874108e3-39a6-5413-ac1a-18c9919e7025_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",AT,m3,418.7891862
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RER,d12cb441-97f4-5146-8f5d-9c9d32abd0bf_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",CH,m3,762.1108138
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RER,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,756000
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RER,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,857000
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RER,30d72c1f-ee68-535d-b523-49ba5260fdff_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,CH,kg,-33131.53716
21df28ee-2a7f-598c-92f1-5226b5eb074a_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RER,c85b4ef8-d5f3-5c03-bbed-b57f23566ff2_5357a067-f798-46fb-97b0-fa18f723341b,waste reinforced concrete,Europe without Switzerland,kg,-3126868.463
8e5f6951-d421-5f47-b0d7-54e1fb1fb3fb_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,756000
8e5f6951-d421-5f47-b0d7-54e1fb1fb3fb_2b5712fb-1c87-44e1-9131-4970e73264ef,aluminium electrolysis facility construction,RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,857000
6754f818-7e49-5f56-8a12-e0142e624672_61f268c8-d5f9-42e5-bf93-2b617f80871e,aluminium fluoride production,RER,3b190359-a32e-5294-af63-983f38ce6525_759b89bd-3aa6-42ad-b767-5bb9ef5d331d,"electricity, medium voltage",RER,kWh,0.333
9f35d5f0-be4f-5dad-87dd-4e5cff7c1291_0e3da9a5-fcfd-4bff-82d6-d45e8b7add39,aluminium hydroxide factory construction,RoW,372a1991-e0af-5fbf-8611-295a535373ad_9ba48284-0f03-4fec-800d-de77833b12f6,reinforcing steel,GLO,kg,2090000
9f35d5f0-be4f-5dad-87dd-4e5cff7c1291_0e3da9a5-fcfd-4bff-82d6-d45e8b7add39,aluminium hydroxide factory construction,RoW,044043d2-bdfc-55f1-9d2d-e8431d5266c7_8cb650d5-8a48-4719-81b1-2080b3b4387f,"steel, low-alloyed, hot rolled",GLO,kg,24600
a8abe5da-1edc-5a3d-a5ac-4a019ef6b549_0e3da9a5-fcfd-4bff-82d6-d45e8b7add39,aluminium hydroxide factory construction,RER,874108e3-39a6-5413-ac1a-18c9919e7025_eee95138-58c8-4172-9b1f-754ba074325d,"concrete, normal strength",AT,m3,1106.463088
